time_s,iters,rps,mbps,p50_us,p95_us,p99_us,cpu_pct,rss_mb,errors
19479,7558950326,390683,12208.8,41.55,55.5,62.5,351.638,5,0
19489,7562871879,391539,12235.6,41.55,55.5,62.5,363.495,5,0
19499,7566790001,391200,12225,41.55,55.5,62.5,365.211,5,0
19509,7570710539,391443,12232.6,41.55,55.5,62.5,363.495,5,0
19519,7574625983,390952,12217.2,41.55,55.5,62.5,352.886,5,0
19529,7578536209,390421,12200.7,41.55,55.5,62.5,367.707,5,0
19539,7582454160,391147,12223.3,41.55,55.5,62.5,363.183,5,0
19549,7586373831,391377,12230.5,41.55,55.5,62.5,360.554,5,0
19559,7590288983,390905,12215.8,41.55,55.5,62.5,368.307,5,0
19569,7594207904,391303,12228.2,41.55,55.5,62.5,363.027,5,0
19579,7598129536,391506,12234.5,41.55,55.5,62.5,364.119,5,0
19589,7602041494,391122,12222.6,41.55,55.5,62.5,355.312,5,0
19599,7605960907,391432,12232.3,41.55,55.5,62.5,353.51,5,0
19609,7609876214,390911,12216,41.55,55.5,62.5,356.162,5,0
19619,7613793637,391138,12223.1,41.55,55.5,62.5,367.707,5,0
19629,7617714109,391408,12231.5,41.55,55.5,62.5,362.559,5,0
19639,7621632805,391272,12227.2,41.55,55.5,62.5,371.451,5,0
19649,7625548566,390816,12213,41.55,55.5,62.5,365.367,5,0
19659,7629465868,391318,12228.7,41.55,55.5,62.5,360.53,5,0
19669,7633383155,391663,12239.5,41.55,55.5,62.5,359.844,5,0
19679,7637300252,391087,12221.5,41.55,55.5,62.5,359.282,5,0
19689,7641216586,391045,12220.2,41.55,55.5,62.5,359.906,5,0
19699,7645135825,391311,12228.5,41.55,55.5,62.5,365.835,5,0
19709,7649053558,391180,12224.4,41.55,55.5,62.5,367.551,5,0
19719,7652971302,391167,12224,41.55,55.5,62.5,365.991,5,0
19729,7656888682,391092,12221.6,41.55,55.5,62.5,371.451,5,0
19739,7660808741,391425,12232,41.55,55.5,62.5,369.423,5,0
19749,7664727513,391258,12226.8,41.55,55.5,62.5,365.211,5,0
19759,7668642369,390888,12215.3,41.55,55.5,62.5,363.339,5,0
19769,7672560821,391204,12225.1,41.55,55.5,62.5,365.679,5,0
19779,7676472411,390568,12205.3,41.55,55.5,62.5,353.51,5,0
19789,7680390446,391170,12224.1,41.55,55.5,62.5,360.062,5,0
19799,7684308033,391156,12223.6,41.55,55.5,62.5,364.275,5,0
19809,7688228885,391491,12234.1,41.55,55.5,62.5,362.402,5,0
19819,7692145322,391051,12220.3,41.55,55.5,62.5,369.267,5,0
19829,7696059259,390743,12210.7,41.55,55.5,62.5,369.267,5,0
19840,7699973525,390839,12213.7,41.55,55.5,62.5,356.162,5,0
19850,7703891164,391136,12223,41.55,55.5,62.5,356.786,5,0
19860,7707807897,391076,12221.1,41.55,55.5,62.5,355.538,5,0
19870,7711725063,391090,12221.6,41.55,55.5,62.5,370.359,5,0
19880,7715649634,391856,12245.5,41.55,55.5,62.5,372.543,5,0
19890,7719567037,391165,12223.9,41.55,55.5,62.5,349.922,5,0
19900,7723488698,391532,12235.4,41.55,55.5,62.5,356.318,5,0
19910,7727408577,391403,12231.4,41.55,55.5,62.5,365.991,5,0
19920,7731328349,391340,12229.4,41.55,55.5,62.5,343.37,5,0
19930,7735240633,390591,12206,41.55,55.5,62.5,358.502,5,0
19940,7739153035,390622,12206.9,41.55,55.5,62.5,370.827,5,0
19950,7743070822,391187,12224.6,41.55,55.5,62.5,357.722,5,0
19960,7746983303,390676,12208.6,41.55,55.5,62.5,365.835,5,0
19970,7750901091,391131,12222.8,41.55,55.5,62.5,368.643,5,0
19980,7754817039,390983,12218.2,41.55,55.5,62.5,375.039,5,0
19990,7758737175,391407,12231.5,41.55,55.5,62.5,364.899,5,0
20000,7762652983,390975,12218,41.55,55.5,62.5,367.863,5,0
20010,7766572292,391320,12228.8,41.55,55.5,62.5,357.41,5,0
20020,7770489664,391121,12222.5,41.55,55.5,62.5,358.502,5,0
20030,7774412676,391708,12240.9,41.55,55.5,62.5,363.339,5,0
20040,7778330212,391123,12222.6,41.55,55.5,62.5,355.07,5,0
20050,7782249244,391289,12227.8,41.55,55.5,62.5,355.382,5,0
20060,7786162874,390756,12211.1,41.55,55.5,62.5,352.418,5,0
20070,7790079072,390987,12218.3,41.55,55.5,62.5,352.886,5,0
20080,7793989365,390437,12201.2,41.55,55.5,62.5,358.97,5,0
20090,7797905529,390988,12218.4,41.55,55.5,62.5,356.786,5,0
20100,7801822846,390533,12204.2,41.55,55.5,62.5,367.601,5,0
20110,7805747121,391812,12244.1,41.55,55.5,62.5,363.651,5,0
20120,7809673046,391966,12248.9,41.55,55.5,62.5,360.062,5,0
20130,7813595283,391632,12238.5,41.55,55.5,62.5,345.398,5,0
20140,7817516138,391470,12233.4,41.55,55.5,62.5,363.027,5,0
20150,7821442200,391983,12249.5,41.55,55.5,62.5,365.679,5,0
20160,7825367513,391913,12247.3,41.55,55.5,62.5,370.827,5,0
20170,7829295363,392177,12255.5,41.55,55.5,62.5,370.983,5,0
20180,7833219072,391775,12243,41.55,55.5,62.5,359.126,5,0
20190,7837142858,391742,12241.9,41.55,55.5,62.5,367.551,5,0
20200,7841072450,392342,12260.7,41.55,55.5,62.5,366.459,5,0
20210,7844998327,391974,12249.2,41.55,55.5,62.5,353.822,5,0
20220,7848924525,392045,12251.4,41.55,55.5,62.5,353.666,5,0
20230,7852855469,392444,12263.9,41.55,55.5,62.5,365.991,5,0
20240,7856780890,391962,12248.8,41.55,55.5,62.5,364.743,5,0
20250,7860707536,392039,12251.2,41.55,55.5,62.5,347.114,5,0
20260,7864635213,392162,12255.1,41.55,55.5,62.5,356.318,5,0
20270,7868558262,391705,12240.8,41.55,55.5,62.5,364.743,5,0
20280,7872482682,391810,12244,41.55,55.5,62.5,358.97,5,0
20290,7876405328,391666,12239.6,41.55,55.5,62.5,362.246,5,0
20300,7880327504,391575,12236.7,41.55,55.5,62.5,362.246,5,0
20310,7884248027,391446,12232.7,41.55,55.5,62.5,357.722,5,0
20320,7888168996,391503,12234.5,41.55,55.5,62.5,357.098,5,0
20330,7892097948,392277,12258.7,41.55,55.5,62.5,353.198,5,0
20340,7896022094,391839,12245,41.55,55.5,62.5,361.934,5,0
20350,7899948115,391948,12248.4,41.55,55.5,62.5,359.126,5,0
20360,7903874529,392039,12251.2,41.55,55.5,62.5,358.034,5,0
20370,7907800460,391982,12249.4,41.55,55.5,62.5,363.651,5,0
20380,7911721217,391440,12232.5,41.55,55.5,62.5,353.354,5,0
20390,7915643947,391698,12240.5,41.55,55.5,62.5,361.154,5,0
20400,7919566266,391588,12237.1,41.55,55.5,62.5,365.679,5,0
20410,7923483238,391124,12222.6,41.55,55.5,62.5,351.326,5,0
20420,7927397792,390803,12212.6,41.55,55.5,62.5,354.758,5,0
20430,7931309151,390536,12204.3,41.55,55.5,62.5,359.126,5,0
20440,7935220224,390500,12203.1,41.55,55.5,62.5,362.871,5,0
20450,7939131943,390568,12205.3,41.55,55.5,62.5,351.482,5,0
20460,7943046323,390829,12213.4,41.55,55.5,62.5,361.466,5,0
20471,7946957476,390515,12203.6,41.55,55.5,62.5,358.814,5,0
20481,7950868902,390523,12203.9,41.55,55.5,62.5,360.686,5,0
20491,7954784722,390952,12217.2,41.55,55.5,62.5,358.346,5,0
20501,7958699225,390869,12214.7,41.55,55.5,62.5,356.006,5,0
20511,7962617174,391186,12224.6,41.55,55.5,62.5,360.842,5,0
20521,7966537043,391353,12229.8,41.55,55.5,62.5,360.218,5,0
20531,7970454465,391149,12223.4,41.55,55.5,62.5,359.282,5,0
20541,7974374516,391368,12230.3,41.55,55.5,62.5,364.743,5,0
20551,7978288465,390840,12213.8,41.55,55.5,62.5,355.538,5,0
20561,7982202237,391318,12228.7,41.55,55.5,62.5,363.438,5,0
20571,7986118282,391048,12220.3,41.55,55.5,62.5,370.983,5,0
20581,7990034653,390988,12218.4,41.55,55.5,62.5,369.579,5,0
20591,7993951819,391122,12222.6,41.55,55.5,62.5,375.975,5,0
20601,7997866580,391420,12231.9,41.55,55.5,62.5,362.969,5,0
20611,8001787717,391523,12235.1,41.55,55.5,62.5,374.259,5,0
20621,8005706932,391332,12229.1,41.55,55.5,62.5,356.006,5,0
20631,8009626928,391458,12233.1,41.55,55.5,62.5,367.239,5,0
20641,8013540962,391347,12229.6,41.55,55.5,62.5,365.469,5,0
20651,8017455922,390866,12214.6,41.55,55.5,62.5,362.715,5,0
20661,8021368606,390679,12208.7,41.55,55.5,62.5,360.062,5,0
20671,8025281623,390670,12208.4,41.55,55.5,62.5,359.594,5,0
20681,8029192963,390522,12203.8,41.55,55.5,62.5,360.53,5,0
20691,8033102960,390381,12199.4,41.55,55.5,62.5,355.85,5,0
20701,8037017931,390883,12215.1,41.55,55.5,62.5,350.702,5,0
20711,8040931778,390771,12211.6,41.55,55.5,62.5,343.682,5,0
20721,8044841202,390351,12198.5,41.55,55.5,62.5,355.382,5,0
20731,8048749841,390278,12196.2,41.55,55.5,62.5,367.707,5,0
20741,8052664539,390819,12213.1,41.55,55.5,62.5,355.07,5,0
20751,8056583064,391275,12227.3,41.55,55.5,62.5,358.814,5,0
20761,8060496100,390688,12209,41.55,55.5,62.5,351.326,5,0
20771,8064411154,390888,12215.3,41.55,55.5,62.5,362.246,5,0
20781,8068331991,391457,12233,41.55,55.5,62.5,355.382,5,0
20791,8072247313,390920,12216.3,41.55,55.5,62.5,360.062,5,0
20801,8076160432,390755,12211.1,41.55,55.5,62.5,362.559,5,0
20811,8080067186,390016,12188,41.55,55.5,62.5,359.126,5,0
20821,8083979575,390648,12207.8,41.55,55.5,62.5,351.326,5,0
20831,8087896907,391094,12221.7,41.55,55.5,62.5,375.663,5,0
20841,8091812158,390938,12216.8,41.55,55.5,62.5,360.374,5,0
20851,8095728699,391021,12219.4,41.55,55.5,62.5,361.466,5,0
20861,8099644435,390984,12218.2,41.55,55.5,62.5,352.574,5,0
20871,8103553659,390360,12198.8,41.55,55.5,62.5,358.19,5,0
20881,8107455649,390129,12191.5,41.55,55.5,62.5,356.406,5,0
20891,8111369763,390825,12213.3,41.55,55.5,62.5,371.607,5,0
20901,8115281160,390539,12204.4,41.55,55.5,62.5,356.474,5,0
20911,8119192878,390546,12204.5,41.55,55.5,62.5,352.574,5,0
20921,8123105228,390619,12206.8,41.55,55.5,62.5,365.055,5,0
20931,8127019882,390865,12214.5,41.55,55.5,62.5,362.09,5,0
20941,8130931828,390569,12205.3,41.55,55.5,62.5,365.523,5,0
20951,8134846131,390818,12213.1,41.55,55.5,62.5,363.495,5,0
20961,8138757597,390582,12205.7,41.55,55.5,62.5,357.41,5,0
20971,8142661507,389734,12179.2,41.55,55.5,62.5,364.119,5,0
20981,8146568660,390133,12191.6,41.55,55.5,62.5,362.871,5,0
20991,8150478688,390368,12199,41.55,55.5,62.5,343.994,5,0
21001,8154389817,390518,12203.7,41.55,55.5,62.5,358.814,5,0
21011,8158302907,390705,12209.5,41.55,55.5,62.5,358.502,5,0
21021,8162219036,391004,12218.9,41.55,55.5,62.5,363.495,5,0
21031,8166127260,390262,12195.7,41.55,55.5,62.5,358.658,5,0
21041,8170034803,390696,12209.2,41.55,55.5,62.5,367.5,5,0
21051,8173944068,390364,12198.9,41.55,55.5,62.5,355.85,5,0
21061,8177858338,390776,12211.7,41.55,55.5,62.5,362.402,5,0
21071,8181769806,390533,12204.1,41.55,55.5,62.5,360.218,5,0
21081,8185684278,390808,12212.8,41.55,55.5,62.5,353.042,5,0
21091,8189599228,390889,12215.3,41.55,55.5,62.5,364.431,5,0
21101,8193510012,390480,12202.5,41.55,55.5,62.5,365.679,5,0
21111,8197425288,390906,12215.8,41.55,55.5,62.5,359.906,5,0
21121,8201335884,390479,12202.5,41.55,55.5,62.5,373.635,5,0
21131,8205250048,390784,12212,41.55,55.5,62.5,365.211,5,0
21141,8209165678,390955,12217.3,41.55,55.5,62.5,353.978,5,0
21151,8213079095,390727,12210.2,41.55,55.5,62.5,364.119,5,0
21162,8216993855,390872,12214.7,41.55,55.5,62.5,364.587,5,0
21172,8220907498,390760,12211.3,41.55,55.5,62.5,364.275,5,0
21182,8224820649,390697,12209.3,41.55,55.5,62.5,366.303,5,0
21192,8228743026,391644,12238.9,41.55,55.5,62.5,363.339,5,0
21202,8232660730,391123,12222.6,41.55,55.5,62.5,362.871,5,0
21212,8236577783,391129,12222.8,41.55,55.5,62.5,359.594,5,0
21222,8240497005,391297,12228,41.55,55.5,62.5,359.282,5,0
21232,8244414981,391187,12224.6,41.55,55.5,62.5,362.402,5,0
21242,8248330784,390999,12218.7,41.55,55.5,62.5,357.098,5,0
21252,8252247316,391021,12219.4,41.55,55.5,62.5,353.354,5,0
21262,8256169489,391613,12237.9,41.55,55.5,62.5,358.658,5,0
21272,8260083143,390730,12210.3,41.55,55.5,62.5,358.19,5,0
21282,8263999551,391037,12219.9,41.55,55.5,62.5,354.134,5,0
21292,8267919675,391397,12231.2,41.55,55.5,62.5,368.019,5,0
21302,8271839454,391388,12230.9,41.55,55.5,62.5,367.863,5,0
21312,8275756803,391102,12221.9,41.55,55.5,62.5,368.955,5,0
21322,8279672871,390982,12218.2,41.55,55.5,62.5,360.218,5,0
21332,8283586112,390713,12209.8,41.55,55.5,62.5,366.459,5,0
21342,8287501295,390955,12217.3,41.55,55.5,62.5,365.055,5,0
21352,8291420361,391282,12227.6,41.55,55.5,62.5,362.559,5,0
21362,8295340260,391372,12230.4,41.55,55.5,62.5,357.098,5,0
21372,8299260267,391393,12231,41.55,55.5,62.5,364.587,5,0
21382,8303168305,390220,12194.4,41.55,55.5,62.5,375.351,5,0
21392,8307083618,390872,12214.7,41.55,55.5,62.5,349.922,5,0
21402,8311002584,391290,12227.8,41.55,55.5,62.5,366.303,5,0
21412,8314919690,391104,12222,41.55,55.5,62.5,361.934,5,0
21422,8318833302,390763,12211.3,41.55,55.5,62.5,364.431,5,0
21432,8322745082,390559,12205,41.55,55.5,62.5,364.587,5,0
21442,8326663720,391257,12226.8,41.55,55.5,62.5,358.346,5,0
21452,8330577132,390741,12210.7,41.55,55.5,62.5,362.559,5,0
21462,8334494990,391145,12223.3,41.55,55.5,62.5,361.622,5,0
21472,8338416549,390961,12217.5,41.55,55.5,62.5,359.034,5,0
21482,8342330278,390760,12211.2,41.55,55.5,62.5,363.495,5,0
21492,8346243174,390650,12207.8,41.55,55.5,62.5,351.95,5,0
21502,8350157913,390868,12214.6,41.55,55.5,62.5,362.871,5,0
21512,8354068476,390450,12201.6,41.55,55.5,62.5,367.239,5,0
21522,8357977448,390287,12196.5,41.55,55.5,62.5,345.086,5,0
21532,8361888928,390551,12204.7,41.55,55.5,62.5,360.218,5,0
21542,8365801804,390669,12208.4,41.55,55.5,62.5,353.198,5,0
21552,8369715772,390779,12211.8,41.55,55.5,62.5,357.878,5,0
21562,8373627584,390585,12205.8,41.55,55.5,62.5,363.495,5,0
21572,8377540458,390687,12209,41.55,55.5,62.5,367.863,5,0
21582,8381455534,390870,12214.7,41.55,55.5,62.5,363.339,5,0
21592,8385368637,390687,12209,41.55,55.5,62.5,358.034,5,0
21602,8389279953,390548,12204.6,41.55,55.5,62.5,358.658,5,0
21612,8393190750,390490,12202.8,41.55,55.5,62.5,346.334,5,0
21622,8397097311,390022,12188.2,41.55,55.5,62.5,354.29,5,0
21632,8401003209,390011,12187.8,41.55,55.5,62.5,357.722,5,0
21642,8404917888,390806,12212.7,41.55,55.5,62.5,359.906,5,0
21652,8408827909,390420,12200.6,41.55,55.5,62.5,358.346,5,0
21662,8412746842,391320,12228.8,41.55,55.5,62.5,360.218,5,0
21672,8416666162,391296,12228,41.55,55.5,62.5,349.766,5,0
21682,8420583623,391123,12222.6,41.55,55.5,62.5,360.374,5,0
21692,8424498767,390909,12215.9,41.55,55.5,62.5,363.963,5,0
21702,8428418521,391368,12230.3,41.55,55.5,62.5,363.027,5,0
21712,8432335791,391111,12222.2,41.55,55.5,62.5,371.451,5,0
21722,8436256213,391434,12232.3,41.55,55.5,62.5,366.771,5,0
21732,8440188800,392037,12251.1,41.55,55.5,62.5,347.819,5,0
21742,8444111607,391655,12239.2,41.55,55.5,62.5,354.134,5,0
21752,8448029733,391217,12225.5,41.55,55.5,62.5,357.41,5,0
21762,8451943384,390745,12210.8,41.55,55.5,62.5,361.934,5,0
21772,8455855744,390635,12207.4,41.55,55.5,62.5,362.559,5,0
21783,8459770467,390863,12214.5,41.55,55.5,62.5,357.254,5,0
21793,8463684479,390762,12211.3,41.55,55.5,62.5,364.743,5,0
21803,8467600929,391036,12219.9,41.55,55.5,62.5,352.574,5,0
21813,8471516921,391029,12219.6,41.55,55.5,62.5,367.239,5,0
21823,8475429581,390673,12208.5,41.55,55.5,62.5,358.502,5,0
21833,8479344257,390833,12213.5,41.55,55.5,62.5,360.842,5,0
21843,8483260267,390946,12217.1,41.55,55.5,62.5,366.771,5,0
21853,8487175233,390906,12215.8,41.55,55.5,62.5,364.119,5,0
21863,8491089707,390832,12213.5,41.55,55.5,62.5,360.062,5,0
21873,8495010301,391435,12232.3,41.55,55.5,62.5,356.942,5,0
21883,8498936326,392010,12250.3,41.55,55.5,62.5,365.367,5,0
21893,8502860176,391765,12242.7,41.55,55.5,62.5,370.515,5,0
21903,8506793504,392732,12272.9,41.55,55.5,62.5,364.275,5,0
21913,8510721448,392177,12255.5,41.55,55.5,62.5,356.474,5,0
21923,8514645039,391766,12242.7,41.55,55.5,62.5,370.047,5,0
21933,8518563246,391199,12225,41.55,55.5,62.5,355.538,5,0
21943,8522484787,391547,12235.8,41.55,55.5,62.5,355.382,5,0
21953,8526406932,391577,12236.8,41.55,55.5,62.5,346.958,5,0
21963,8530331628,391849,12245.3,41.55,55.5,62.5,357.098,5,0
21973,8534257819,392005,12250.2,41.55,55.5,62.5,365.367,5,0
21983,8538177725,391381,12230.7,41.55,55.5,62.5,360.218,5,0
21993,8542086863,390311,12197.2,41.55,55.5,62.5,353.822,5,0
22003,8545995217,390217,12194.3,41.55,55.5,62.5,351.95,5,0
22013,8549906138,390480,12202.5,41.55,55.5,62.5,350.546,5,0
22023,8553814365,390215,12194.2,41.55,55.5,62.5,361.31,5,0
22033,8557721435,390133,12191.7,41.55,55.5,62.5,366.615,5,0
22043,8561640813,391398,12231.2,41.55,55.5,62.5,364.275,5,0
22053,8565553762,391198,12225,41.55,55.5,62.5,344.063,5,0
22063,8569473480,391341,12229.4,41.55,55.5,62.5,368.487,5,0
22073,8573390180,391090,12221.6,41.55,55.5,62.5,364.899,5,0
22083,8577307683,391141,12223.2,41.55,55.5,62.5,356.942,5,0
22093,8581226885,391304,12228.3,41.55,55.5,62.5,357.41,5,0
22103,8585144290,391143,12223.2,41.55,55.5,62.5,364.743,5,0
22113,8589059243,390875,12214.9,41.55,55.5,62.5,363.807,5,0
22123,8592978490,391316,12228.6,41.55,55.5,62.5,367.083,5,0
22133,8596899207,391436,12232.4,41.55,55.5,62.5,363.183,5,0
22143,8600819421,391425,12232,41.55,55.5,62.5,365.055,5,0
22153,8604739510,391431,12232.2,41.55,55.5,62.5,368.799,5,0
22163,8608656617,391065,12220.8,41.55,55.5,62.5,361.466,5,0
22173,8612570980,390838,12213.7,41.55,55.5,62.5,369.423,5,0
22183,8616492275,391517,12234.9,41.55,55.5,62.5,359.438,5,0
22193,8620414169,391555,12236.1,41.55,55.5,62.5,355.07,5,0
22203,8624332205,391200,12225,41.55,55.5,62.5,365.055,5,0
22213,8628251036,391259,12226.8,41.55,55.5,62.5,349.142,5,0
22223,8632170013,391312,12228.5,41.55,55.5,62.5,360.998,5,0
22233,8636082178,390596,12206.1,41.55,55.5,62.5,361.778,5,0
22243,8640001184,391251,12226.6,41.55,55.5,62.5,358.034,5,0
22253,8643922490,391565,12236.4,41.55,55.5,62.5,352.574,5,0
22263,8647848585,392044,12251.4,41.55,55.5,62.5,363.183,5,0
22273,8651770974,391572,12236.6,41.55,55.5,62.5,348.362,5,0
22283,8655696644,391940,12248.1,41.55,55.5,62.5,358.814,5,0
22293,8659624711,392230,12257.2,41.55,55.5,62.5,362.246,5,0
22303,8663550640,391970,12249.1,41.55,55.5,62.5,354.758,5,0
22313,8667474714,391801,12243.8,41.55,55.5,62.5,365.523,5,0
22323,8671400766,391982,12249.4,41.55,55.5,62.5,357.722,5,0
22333,8675325426,391830,12244.7,41.55,55.5,62.5,368.331,5,0
22343,8679248614,391710,12240.9,41.55,55.5,62.5,357.722,5,0
22353,8683173119,391871,12246,41.55,55.5,62.5,353.198,5,0
22363,8687097503,391839,12245,41.55,55.5,62.5,352.574,5,0
22373,8691024094,392028,12250.9,41.55,55.5,62.5,355.694,5,0
22383,8694950501,392010,12250.3,41.55,55.5,62.5,353.354,5,0
22393,8698878822,392223,12257,41.55,55.5,62.5,356.942,5,0
22403,8702802260,391718,12241.2,41.55,55.5,62.5,371.139,5,0
22413,8706730557,392237,12257.4,41.55,55.5,62.5,367.239,5,0
22423,8710654828,391800,12243.8,41.55,55.5,62.5,361.934,5,0
22434,8714581700,392099,12253.1,41.55,55.5,62.5,352.418,5,0
22444,8718507685,391957,12248.7,41.55,55.5,62.5,352.574,5,0
22454,8722430612,391692,12240.4,41.55,55.5,62.5,352.262,5,0
22464,8726343477,390691,12209.1,41.55,55.5,62.5,356.162,5,0
22474,8730251571,390204,12193.9,41.55,55.5,62.5,357.722,5,0
22484,8734167161,391011,12219.1,41.55,55.5,62.5,361.31,5,0
22494,8738082170,391409,12231.5,41.55,55.5,62.5,372.812,5,0
22504,8741997798,390992,12218.5,41.55,55.5,62.5,374.415,5,0
22514,8745915557,391141,12223.1,41.55,55.5,62.5,372.855,5,0
22524,8749833999,391292,12227.9,41.55,55.5,62.5,367.083,5,0
22534,8753741865,390717,12209.9,41.55,55.5,62.5,364.375,5,0
22544,8757664080,391625,12238.3,41.55,55.5,62.5,354.29,5,0
22554,8761583402,391320,12228.7,41.55,55.5,62.5,362.402,5,0
22564,8765499352,390966,12217.7,41.55,55.5,62.5,362.402,5,0
22574,8769423832,391860,12245.6,41.55,55.5,62.5,354.914,5,0
22584,8773341944,391198,12224.9,41.55,55.5,62.5,358.658,5,0
22594,8777262512,391427,12232.1,41.55,55.5,62.5,348.986,5,0
22604,8781180207,391160,12223.8,41.55,55.5,62.5,369.579,5,0
22614,8785100285,391441,12232.5,41.55,55.5,62.5,357.722,5,0
22624,8789022106,391549,12235.9,41.55,55.5,62.5,354.446,5,0
22634,8792938633,391013,12219.1,41.55,55.5,62.5,364.587,5,0
22644,8796859648,391505,12234.5,41.55,55.5,62.5,370.515,5,0
22654,8800773720,390790,12212.2,41.55,55.5,62.5,357.254,5,0
22664,8804688927,390903,12215.7,41.55,55.5,62.5,354.446,5,0
22674,8808602867,390774,12211.7,41.55,55.5,62.5,374.103,5,0
22684,8812514186,390567,12205.2,41.55,55.5,62.5,359.75,5,0
22694,8816428434,390805,12212.6,41.55,55.5,62.5,359.594,5,0
22704,8820339015,390437,12201.2,41.55,55.5,62.5,359.75,5,0
22714,8824246992,390190,12193.4,41.55,55.5,62.5,362.871,5,0
22724,8828166621,391336,12229.2,41.55,55.5,62.5,366.615,5,0
22734,8832085613,391307,12228.3,41.55,55.5,62.5,361.622,5,0
22744,8836001739,390997,12218.6,41.55,55.5,62.5,361.622,5,0
22754,8839928970,392102,12253.2,41.55,55.5,62.5,369.111,5,0
22764,8843854832,391967,12249,41.55,55.5,62.5,352.574,5,0
22774,8847773145,391250,12226.6,41.55,55.5,62.5,353.822,5,0
22784,8851694992,391573,12236.6,41.55,55.5,62.5,366.303,5,0
22794,8855616061,391462,12233.2,41.55,55.5,62.5,352.73,5,0
22804,8859537398,391545,12235.8,41.55,55.5,62.5,355.694,5,0
22814,8863459639,391589,12237.2,41.55,55.5,62.5,348.674,5,0
22824,8867376620,391104,12222,41.55,55.5,62.5,363.027,5,0
22834,8871291831,390921,12216.3,41.55,55.5,62.5,368.019,5,0
22844,8875212635,391466,12233.3,41.55,55.5,62.5,366.927,5,0
22854,8879137622,391864,12245.8,41.55,55.5,62.5,354.134,5,0
22864,8883060544,391673,12239.8,41.55,55.5,62.5,359.126,5,0
22874,8886978613,391229,12225.9,41.55,55.5,62.5,365.367,5,0
22884,8890896730,391224,12225.7,41.55,55.5,62.5,363.339,5,0
22894,8894818019,391478,12233.7,41.55,55.5,62.5,369.735,5,0
22904,8898733613,391015,12219.2,41.55,55.5,62.5,353.042,5,0
22914,8902650215,391585,12237,41.55,55.5,62.5,363.906,5,0
22924,8906575218,391892,12246.6,41.55,55.5,62.5,348.674,5,0
22934,8910481331,390024,12188.2,41.55,55.5,62.5,368.487,5,0
22944,8914400949,391332,12229.1,41.55,55.5,62.5,360.686,5,0
22954,8918321158,391391,12231,41.55,55.5,62.5,366.303,5,0
22964,8922242057,391502,12234.4,41.55,55.5,62.5,360.218,5,0
22974,8926159561,391154,12223.6,41.55,55.5,62.5,351.326,5,0
22984,8930079254,391329,12229,41.55,55.5,62.5,358.346,5,0
22994,8933999643,391420,12231.9,41.55,55.5,62.5,356.162,5,0
23004,8937923392,391773,12242.9,41.55,55.5,62.5,360.374,5,0
23014,8941844012,391465,12233.3,41.55,55.5,62.5,369.111,5,0
23024,8945766046,391568,12236.5,41.55,55.5,62.5,365.835,5,0
23034,8949688867,391667,12239.6,41.55,55.5,62.5,359.75,5,0
23044,8953612740,391794,12243.6,41.55,55.5,62.5,363.027,5,0
23054,8957534908,391596,12237.4,41.55,55.5,62.5,364.275,5,0
23064,8961457338,391619,12238.1,41.55,55.5,62.5,364.119,5,0
23074,8965373172,390991,12218.5,41.55,55.5,62.5,363.495,5,0
23084,8969292801,391346,12229.5,41.55,55.5,62.5,351.326,5,0
23094,8973206193,390743,12210.7,41.55,55.5,62.5,361.934,5,0
23105,8977119879,390734,12210.4,41.55,55.5,62.5,357.41,5,0
23115,8981040906,391520,12235,41.55,55.5,62.5,360.842,5,0
23125,8984956690,390960,12217.5,41.55,55.5,62.5,349.298,5,0
23135,8988869560,390670,12208.5,41.55,55.5,62.5,355.538,5,0
23145,8992786223,391081,12221.3,41.55,55.5,62.5,349.142,5,0
23155,8996704521,391171,12224.1,41.55,55.5,62.5,368.955,5,0
23165,9000625369,391504,12234.5,41.55,55.5,62.5,362.715,5,0
23175,9004541365,390960,12217.5,41.55,55.5,62.5,363.339,5,0
23185,9008460073,391281,12227.5,41.55,55.5,62.5,368.331,5,0
23195,9012380330,391393,12231,41.55,55.5,62.5,362.871,5,0
23205,9016292763,390687,12209,41.55,55.5,62.5,353.354,5,0
23215,9020214233,391526,12235.2,41.55,55.5,62.5,369.579,5,0
23225,9024135382,391492,12234.1,41.55,55.5,62.5,366.303,5,0
23235,9028054622,391279,12227.5,41.55,55.5,62.5,359.594,5,0
23245,9031974558,391395,12231.1,41.55,55.5,62.5,356.474,5,0
23255,9035893659,391316,12228.6,41.55,55.5,62.5,367.551,5,0
23265,9039814551,391464,12233.3,41.55,55.5,62.5,363.651,5,0
23275,9043736854,391609,12237.8,41.55,55.5,62.5,359.438,5,0
23285,9047657147,391434,12232.3,41.55,55.5,62.5,358.814,5,0
23295,9051572469,390912,12216,41.55,55.5,62.5,359.906,5,0
23305,9055495272,391673,12239.8,41.55,55.5,62.5,367.863,5,0
23315,9059415596,391413,12231.7,41.55,55.5,62.5,358.502,5,0
23325,9063333278,391154,12223.6,41.55,55.5,62.5,348.986,5,0
23335,9067251662,391231,12226,41.55,55.5,62.5,364.275,5,0
23345,9071172884,391507,12234.6,41.55,55.5,62.5,360.998,5,0
23355,9075097388,391849,12245.3,41.55,55.5,62.5,374.103,5,0
23365,9079016607,391314,12228.5,41.55,55.5,62.5,357.878,5,0
